,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,year,month,day
2446,1126000.0,5,3.5,3880,13885,2.0,0,3,4,9,2540,1340,1979,0,0.5938104448742746,0.7831232617314634,2014,6,4
2447,200000.0,5,1.75,1770,15525,1.0,0,0,4,7,1770,0,1959,0,0.14506769825918758,0.5766021658086278,2014,8,18
2448,913000.0,4,2.5,3640,10576,2.0,0,0,3,11,3640,0,1999,0,0.5319148936170213,0.573998461447423,2014,6,18
2449,1600000.0,3,2.5,3160,12824,1.0,0,2,4,9,1820,1340,1966,0,0.5357833655705996,0.6706905734067105,2014,5,22
2450,409900.0,2,2.5,1590,1845,2.0,0,0,3,9,1590,0,1997,0,0.32882011605415856,0.14929877507544825,2014,6,25
2451,265000.0,4,1.0,1290,6034,1.0,0,0,3,6,1050,240,1950,0,0.0851063829787234,0.3185395585537606,2015,5,1
2452,740000.0,5,3.0,3655,51836,1.0,0,0,5,8,2174,1481,1955,0,0.3694390715667311,0.4707379134860051,2015,4,10
2453,306000.0,4,2.5,2490,8124,2.0,0,0,3,7,2490,0,2001,0,0.41392649903288203,0.334280134919226,2014,6,12
2454,381000.0,3,2.5,1470,3999,2.0,0,0,3,7,1470,0,2003,0,0.2591876208897485,0.22445115095567786,2014,10,7
2455,1220000.0,3,3.25,3960,6132,2.0,0,3,3,10,2600,1360,1933,0,0.4081237911025145,0.27043020297058995,2015,5,5
2457,408000.0,2,1.0,810,7440,1.0,0,0,5,6,810,0,1948,0,0.04061895551257254,0.40529025386117523,2014,9,3
2458,739900.0,5,2.5,2980,5377,2.0,0,0,3,9,2980,0,2006,0,0.4893617021276595,0.35161843896088524,2014,6,25
2460,438400.0,2,1.0,1340,8100,1.0,0,0,4,7,1340,0,1953,0,0.20889748549323017,0.44079531333214983,2014,9,11
2461,1700000.0,5,5.0,4930,14649,2.0,0,3,3,11,4160,770,2000,0,0.4661508704061895,0.4632226758979821,2014,12,30
2462,703000.0,3,2.0,1360,5980,1.5,0,0,3,8,1360,0,1945,2008,0.17408123791102514,0.2242144505592047,2014,6,19
2463,262000.0,3,1.75,1320,6530,1.0,0,0,4,7,1320,0,1989,0,0.19342359767891681,0.36487366116338243,2014,12,29
2464,353000.0,3,2.0,1210,14499,1.0,0,0,3,7,1210,0,1984,0,0.18375241779497098,0.8704065329309427,2015,4,23
2465,500000.0,4,2.5,1940,7607,2.0,0,0,3,8,1940,0,1995,0,0.3152804642166344,0.41120776377300433,2015,1,14
2466,1280000.0,4,2.5,3160,4620,1.5,0,4,3,9,2020,1140,1917,2005,0.41972920696324945,0.27557843659388126,2014,7,6
2467,332000.0,4,2.5,1980,6566,2.0,0,0,3,8,1980,0,2004,0,0.3810444874274661,0.3756435292029114,2015,4,8
2468,824000.0,4,2.5,2320,14240,1.0,0,0,4,9,1620,700,1974,0,0.42359767891682787,0.7425883188354341,2014,8,21
2469,290000.0,4,2.0,1660,4788,1.0,0,0,3,7,1660,0,1968,0,0.10251450676982592,0.25735250606544763,2015,2,20
2470,700000.0,3,2.5,1660,1545,2.0,0,2,3,9,1400,260,2002,0,0.23210831721470015,0.11355701520800048,2014,6,27
2471,550000.0,2,1.0,1080,3420,1.0,0,0,4,7,780,300,1922,0,0.1470019342359768,0.1778211728504645,2014,10,6
2472,549000.0,2,1.0,1510,11165,1.5,0,0,4,7,1510,0,1921,0,0.30754352030947774,0.48523581276998634,2014,9,3
2474,858000.0,4,2.25,3070,13720,2.0,0,0,3,9,3070,0,1978,0,0.4622823984526112,0.532930942659329,2015,3,2
2475,345000.0,2,1.0,970,10423,1.0,0,0,3,7,970,0,1947,0,0.11218568665377175,0.4264157642464051,2014,10,30
2476,340000.0,4,1.75,2140,11651,2.5,0,0,3,8,2140,0,1930,2001,0.2727272727272727,0.6111012485945915,2014,11,4
2477,1215000.0,4,2.25,2570,9600,2.5,0,0,4,9,2570,0,1962,0,0.3771760154738878,0.7425883188354341,2015,4,25
2478,275000.0,3,2.25,1260,1488,3.0,0,0,3,7,1260,0,2009,0,0.1102514506769826,0.026273744008521213,2014,12,11
2479,405000.0,3,1.0,1220,7771,1.0,0,0,3,7,1220,0,1963,0,0.15473887814313342,0.41558672110775785,2014,8,27
2480,432500.0,3,2.0,1720,8145,2.0,0,0,5,7,1720,0,1949,0,0.1508704061895551,0.4430439670986449,2015,1,16
2481,236500.0,4,1.0,2140,4217,1.5,0,0,3,6,1320,820,1925,0,0.21276595744680848,0.2817918220013018,2015,1,12
2482,679000.0,4,1.5,1420,4923,1.5,0,0,4,8,1420,0,1928,0,0.1644100580270793,0.25279602343333923,2014,7,18
2483,543000.0,4,2.5,2060,8451,2.0,0,0,3,8,2060,0,1995,0,0.27852998065764023,0.5212734481330257,2014,10,31
2484,294000.0,3,1.0,1320,9520,1.0,0,0,3,7,990,330,1953,0,0.1624758220502901,0.5893248121190603,2014,9,26
2485,340500.0,3,1.75,1810,10463,1.0,0,0,4,7,1810,0,1969,0,0.19342359767891681,0.4674832830344991,2015,4,3
2486,1012000.0,4,2.5,2980,16263,2.0,0,0,3,9,2980,0,1989,0,0.4081237911025145,0.554293153441032,2014,7,3
2487,335000.0,2,2.0,1350,2560,1.0,0,0,3,8,1350,0,1976,0,0.2263056092843327,0.11296526421681756,2014,5,2
2488,425000.0,3,2.0,1540,8011,1.0,0,0,3,7,1540,0,1988,0,0.19535783365570597,0.38404639327770873,2014,7,23
2489,353000.0,3,2.5,2510,9240,2.0,0,0,4,8,2510,0,2001,0,0.4003868471953578,0.5082549263270016,2015,2,10
2490,540000.0,3,2.5,1670,5146,2.0,0,0,3,8,1670,0,1991,0,0.2553191489361702,0.26599207053671814,2015,5,4
2491,640000.0,5,3.5,3690,11928,2.0,0,0,3,9,2540,1150,2006,0,0.39071566731141194,0.6673175927569679,2014,6,12
2492,339950.0,3,1.0,1320,11457,1.0,0,0,3,8,1320,0,1959,0,0.2475822050290135,0.5413929818332446,2014,7,22
2493,195000.0,3,1.75,1510,8400,1.0,0,0,2,7,980,530,1979,0,0.17021276595744678,0.5606248890466892,2014,11,7
2494,322000.0,3,1.75,1510,8400,1.0,0,0,2,7,980,530,1979,0,0.17021276595744678,0.5606248890466892,2015,2,26
2495,660000.0,4,1.75,1870,10450,1.0,0,0,3,8,1620,250,1978,0,0.27852998065764023,0.5798567962601338,2015,4,1
2496,280000.0,6,3.0,2400,9373,2.0,0,0,3,7,2400,0,1991,0,0.27852998065764023,0.39440203562340964,2014,9,16
2497,300000.0,6,3.0,2400,9373,2.0,0,0,3,7,2400,0,1991,0,0.27852998065764023,0.39440203562340964,2015,4,22
2498,207500.0,3,1.0,1170,8816,1.0,0,0,4,6,1170,0,1966,0,0.11218568665377175,0.5004438132433873,2014,8,15
2499,195000.0,3,1.5,1190,8726,1.0,0,0,3,7,1190,0,1956,0,0.14893617021276595,0.4787265518669744,2014,8,25
2500,700000.0,3,2.0,2080,3880,1.0,0,0,5,7,1160,920,1954,0,0.1373307543520309,0.1910763950529617,2014,6,10
2501,560000.0,4,1.75,2150,8555,1.0,0,2,4,7,1460,690,1982,0,0.16634429400386846,0.39966861944493753,2015,4,17
2502,260000.0,3,1.75,1580,7344,1.0,0,0,5,7,1580,0,1911,0,0.18568665377176014,0.3287768507012249,2014,8,20
2503,575000.0,3,1.75,1580,7344,1.0,0,0,5,7,1580,0,1911,0,0.18568665377176014,0.3287768507012249,2015,2,25
2504,475000.0,3,2.5,2370,3239,2.0,0,0,3,8,1950,420,2006,0,0.36750483558994196,0.16450677554884907,2015,4,17
2505,285000.0,3,1.75,1840,8601,1.0,0,0,3,7,920,920,1905,2014,0.14893617021276595,0.40244984910349724,2014,6,13
2506,753888.0,4,2.5,2660,5500,2.0,0,2,3,9,2660,0,2003,0,0.5802707930367504,0.2869400556245932,2014,5,8
2507,650000.0,3,2.5,2190,3600,2.0,0,0,3,9,2190,0,2003,0,0.32495164410058025,0.17450736729984023,2015,4,10
2508,620000.0,3,2.25,1660,3478,1.5,0,0,4,7,1100,560,1929,0,0.19148936170212766,0.16728800520740872,2014,8,7
2510,155000.0,2,1.0,700,5200,1.0,0,0,5,6,700,0,1952,0,0.0793036750483559,0.2691875258891058,2014,5,14
2511,342000.0,4,2.0,1570,11200,1.0,0,0,3,7,1120,450,1959,0,0.18375241779497098,0.6242381205988521,2014,8,27
2514,608000.0,4,2.5,2690,4736,2.0,0,0,3,7,2690,0,2001,0,0.4003868471953578,0.2449849103497248,2014,6,25
2515,179900.0,2,1.0,680,6400,1.0,0,0,3,6,680,0,1943,0,0.11992263056092843,0.42304278359666253,2014,9,16
2516,1245000.0,6,3.25,3750,14150,2.0,0,2,5,9,2750,1000,1936,1968,0.29400386847195353,0.4329842002485354,2014,9,4
2517,166000.0,3,1.0,1010,11675,1.0,0,0,3,7,1010,0,1957,0,0.14506769825918758,0.555713355819871,2015,4,30
2518,462000.0,3,1.5,1710,4500,1.5,0,0,3,8,1410,300,1928,0,0.23984526112185683,0.3165276051837387,2014,5,19
2519,545000.0,4,2.5,2090,6023,2.0,0,0,3,8,2090,0,1990,0,0.2843326885880077,0.3178886324634594,2014,6,22
2520,415000.0,3,1.0,1560,4500,1.5,0,0,3,7,1560,0,1903,0,0.2011605415860735,0.22776495650630213,2015,1,16
2521,269000.0,3,2.5,1560,4200,2.0,0,0,3,7,1560,0,2003,0,0.18181818181818182,0.21001242677081483,2014,6,10
2522,356500.0,4,2.5,2570,11473,2.0,0,0,3,8,2570,0,2008,0,0.35009671179883944,0.3163500798863838,2014,12,12
2523,225000.0,3,1.0,1010,7633,1.0,0,0,4,6,1010,0,1961,0,0.1102514506769826,0.45771939167998105,2014,12,23
2524,175000.0,2,1.0,1020,5130,1.0,0,0,4,6,1020,0,1948,0,0.11218568665377175,0.3459376294455293,2014,6,20
2525,549000.0,5,2.5,1710,9720,2.0,0,0,4,8,1710,0,1974,0,0.3191489361702127,0.5338185691461034,2014,8,1
2526,535000.0,3,2.75,2300,12197,2.0,0,0,3,8,2300,0,1989,0,0.21083172147001933,0.6254216225812179,2015,4,15
2527,627000.0,4,2.25,1990,7712,1.0,0,0,3,8,1210,780,1973,0,0.21276595744680848,0.3989585182555181,2014,5,5
2528,565000.0,3,2.0,2730,15677,2.5,0,3,3,9,2730,0,1976,0,0.27466150870406186,0.6839457956092077,2014,8,22
2529,392450.0,4,2.0,2195,2681,1.0,0,0,3,7,1060,1135,1912,0,0.21083172147001933,0.03722113734540505,2014,11,12
2530,509000.0,2,2.0,1560,4675,1.0,0,0,3,8,1560,0,2006,0,0.241779497098646,0.3378898159654417,2014,9,23
2531,340000.0,3,2.5,1400,4800,1.0,0,0,3,7,1200,200,1921,0,0.15860735009671179,0.1887093910882301,2014,9,12
2532,537000.0,3,2.5,1400,4800,1.0,0,0,3,7,1200,200,1921,0,0.15860735009671179,0.1887093910882301,2015,3,26
2533,865000.0,4,3.0,3690,9892,2.0,0,0,3,10,3690,0,1998,0,0.5435203094777563,0.6298005799159714,2014,5,5
2534,358000.0,2,1.0,1140,8340,1.0,0,0,3,7,1140,0,1948,0,0.0793036750483559,0.44369489318894606,2014,12,14
2535,595000.0,4,2.25,1920,3225,1.5,0,0,5,7,1300,620,1923,0,0.2591876208897485,0.1833836321675839,2014,9,19
2536,661000.0,4,2.5,2496,8058,2.0,0,0,3,9,2496,0,1998,0,0.362862669245648,0.420498254334576,2014,6,19
2537,419950.0,3,2.25,2280,8500,1.0,0,0,4,7,1680,600,1977,0,0.24564796905222436,0.41712527368483343,2014,9,16
2538,490000.0,4,3.5,3200,6420,2.0,0,0,3,9,3200,0,2006,0,0.49903288201160534,0.33374755902716136,2015,4,16
2539,525000.0,2,1.0,880,4000,1.0,0,0,3,7,880,0,1940,0,0.1334622823984526,0.19817740694715663,2014,9,18
2540,350000.0,3,2.0,1320,1298,3.0,0,0,3,7,1320,0,1995,0,0.1470019342359768,0.05041718444878396,2014,8,13
2541,552500.0,3,2.5,2450,3582,2.0,0,0,3,9,2450,0,2008,0,0.36170212765957444,0.2839221255695603,2015,5,11
2542,210000.0,3,1.0,1040,8970,1.0,0,0,4,6,1040,0,1961,0,0.08123791102514506,0.4615065980235517,2015,3,27
2544,336800.0,5,1.75,1830,16650,1.5,0,0,3,7,1610,220,1958,0,0.2263056092843327,0.7155452985383751,2015,1,29
2545,465000.0,3,2.5,1440,4473,2.0,0,0,3,7,1440,0,2003,0,0.19922630560928434,0.15805668974495535,2015,3,3
2546,299900.0,4,2.5,1580,3632,2.0,0,0,3,7,1580,0,2011,0,0.25725338491295935,0.18634238712349843,2014,12,18
2547,715000.0,3,3.25,3230,5000,2.0,0,0,3,9,3230,0,2006,0,0.39651837524177946,0.19681637966743593,2014,7,18
2549,276000.0,3,2.5,2495,4400,2.0,0,0,3,8,2495,0,2007,0,0.3508704061895551,0.22184744659447303,2014,12,10
2550,265000.0,4,1.5,1740,12728,1.0,0,0,4,7,1180,560,1964,0,0.23404255319148937,0.6197999881649803,2015,1,12
2551,425000.0,3,1.75,1680,3000,1.0,0,2,4,6,840,840,1900,0,0.17794970986460346,0.18042487721166933,2014,5,30
2552,313000.0,4,2.5,2460,10320,2.0,0,0,3,8,2460,0,1993,0,0.30754352030947774,0.4954731049174507,2015,1,5
2553,715000.0,3,2.5,3050,6000,1.0,0,3,3,8,1720,1330,1984,0,0.33268858800773693,0.3875377241256879,2015,4,9
2554,265000.0,3,2.25,1630,10969,2.0,0,0,3,7,1630,0,1991,0,0.15280464216634426,0.43014379549085746,2014,12,12
2555,646000.0,3,2.75,2460,6413,2.0,0,0,3,9,2460,0,2004,0,0.3520309477756286,0.32197171430262145,2015,3,24
2556,175000.0,3,1.0,1030,6600,1.0,0,0,3,7,1030,0,1954,0,0.11605415860735009,0.4964199065033434,2014,7,21
2557,649000.0,3,2.5,3410,13809,1.0,0,3,4,10,2450,960,1973,0,0.5396518375241779,0.8044262974140483,2014,7,31
2558,785000.0,3,2.75,2310,5200,1.0,0,0,4,7,1520,790,1940,0,0.3268858800773694,0.2691875258891058,2015,4,23
2559,890000.0,4,2.75,2610,4400,1.0,0,0,5,8,1260,1350,1920,0,0.22243713733075432,0.22184744659447303,2014,9,22
2560,612000.0,3,3.0,2330,10327,1.0,0,0,3,9,2330,0,1998,0,0.3056092843326886,0.23539854429256168,2014,11,26
2561,330000.0,4,2.5,2980,5674,2.0,0,0,3,8,2980,0,2003,0,0.3849129593810444,0.2866441801290017,2014,12,5
2562,493000.0,3,2.25,1790,11393,1.0,0,0,3,8,1790,0,1978,0,0.3230174081237911,0.665305639386946,2014,11,12
2563,1600000.0,4,2.25,2940,5735,1.0,0,0,3,9,1470,1470,1957,0,0.31141199226305605,0.29634889638440143,2015,4,3
2564,1620000.0,4,3.0,3900,9750,1.0,0,4,5,10,2520,1380,1972,0,0.5396518375241779,0.5206816971418428,2014,6,27
2565,1650000.0,4,3.0,3900,9750,1.0,0,4,5,10,2520,1380,1972,0,0.5396518375241779,0.5206816971418428,2015,2,11
2566,499000.0,3,2.5,1750,2150,2.5,0,0,3,7,1230,520,1900,2014,0.15280464216634426,0.15675483756435293,2014,9,26
2567,603500.0,6,2.75,2660,8400,1.0,0,0,5,8,1550,1110,1962,0,0.32108317214700194,0.45854784306763713,2014,6,23
2568,530000.0,2,1.5,1580,3680,1.0,0,2,3,8,1280,300,1941,0,0.21470019342359764,0.1792413752293035,2014,6,24
2569,895000.0,5,2.5,2350,14197,1.0,0,0,4,8,1220,1130,1962,0,0.3578336557059961,0.6496242381205989,2015,4,6
2570,267345.0,4,2.25,2510,8165,1.0,0,0,4,7,1610,900,1972,0,0.2553191489361702,0.44967157819989345,2014,5,13
2571,275000.0,3,2.5,1480,15639,2.0,0,0,3,8,1480,0,1987,0,0.16634429400386846,0.9351440913663531,2014,5,16
2573,455000.0,3,2.25,1470,4653,2.0,0,0,4,7,1470,0,1985,0,0.18181818181818182,0.20521924374223327,2014,6,20
2574,630000.0,3,1.75,1540,6930,1.0,0,0,3,7,1250,290,1944,0,0.22050290135396516,0.3715604473637493,2015,1,13
2575,690000.0,3,2.5,2820,5001,2.0,0,0,3,9,2820,0,2004,0,0.39458413926499025,0.2574116811645659,2014,11,3
2576,212000.0,4,1.75,1250,12705,1.0,0,0,4,7,1250,0,1971,0,0.14893617021276595,0.46742410793538075,2014,8,26
2577,231500.0,4,2.25,2080,7526,1.0,0,0,4,7,1280,800,1985,0,0.11218568665377175,0.40529025386117523,2014,8,13
2581,695000.0,2,1.0,1140,3990,1.0,0,0,3,7,1140,0,1924,0,0.22823984526112184,0.2987750754482514,2015,5,5
2583,675000.0,3,1.75,1710,5913,1.0,0,0,4,8,1120,590,1941,0,0.44487427466150864,0.311911947452512,2015,2,4
2584,387000.0,3,1.5,1340,6500,1.0,0,0,3,7,1340,0,1972,0,0.19342359767891681,0.3820344399076868,2014,10,27
2585,347500.0,4,2.75,2290,7000,2.0,0,0,3,8,2290,0,1977,0,0.2669245647969052,0.3875377241256879,2015,3,30
2586,385000.0,3,2.0,1860,7400,1.0,0,0,3,8,930,930,1922,2004,0.19729206963249513,0.46215752411385286,2014,7,11
2587,265000.0,3,1.0,1080,4930,1.0,0,0,3,6,1080,0,1950,0,0.09284332688588008,0.3135688502278241,2014,12,4
2588,406000.0,3,1.0,960,5264,1.0,0,0,3,7,960,0,1953,0,0.10058027079303676,0.2662287709331913,2015,4,22
2589,134000.0,2,1.5,980,5000,2.0,0,0,3,7,980,0,1922,2003,0.08123791102514506,0.25735250606544763,2014,5,8
2590,415000.0,3,1.0,1500,3399,2.0,0,0,5,7,1300,200,1926,0,0.14313346228239843,0.17379726611042073,2014,10,20
2591,375000.0,3,1.75,1440,8775,1.0,0,0,3,7,1440,0,1973,0,0.2263056092843327,0.4268891650393514,2014,5,27
2592,620000.0,4,2.5,2580,7465,2.0,0,0,3,8,2580,0,1993,0,0.3346228239845261,0.41097106337653116,2014,12,10
2593,337500.0,5,2.5,2070,4698,2.0,0,0,3,7,2070,0,1999,0,0.2688588007736944,0.23948162613172375,2014,10,28
2594,565000.0,3,2.5,1880,12368,1.0,0,0,4,7,1260,620,1967,0,0.25725338491295935,0.6450085803893723,2014,9,22
2595,399500.0,3,1.75,2420,12676,2.0,0,0,3,7,2420,0,1911,1986,0.11411992263056094,0.3620332564057045,2014,5,23
2596,1065000.0,2,1.75,1890,9466,2.0,0,0,3,8,1890,0,1987,0,0.3017408123791102,0.7203976566660749,2014,5,21
2597,352500.0,3,2.0,1920,33630,1.0,0,0,3,8,1920,0,1992,0,0.28239845261121854,0.4055861293567667,2014,8,21
2598,259000.0,3,2.0,1870,5909,1.0,0,0,3,7,1270,600,1986,0,0.241779497098646,0.42819101721995384,2014,6,17
2599,320000.0,2,1.0,900,7620,1.0,0,0,3,7,900,0,1971,0,0.17408123791102514,0.4123912657553701,2015,4,15
2600,733000.0,3,2.5,2160,9888,2.0,0,0,4,9,2160,0,1989,0,0.47195357833655704,0.42475886147109293,2014,8,11
2601,381500.0,2,1.0,900,2910,1.0,0,0,5,7,900,0,1924,0,0.13539651837524175,0.13367654890821945,2014,6,25
2602,343000.0,2,1.0,1180,9261,1.0,0,0,4,7,940,240,1957,0,0.20889748549323017,0.33575951239718327,2014,12,2
2603,205500.0,2,1.0,900,6400,1.0,0,0,5,6,900,0,1938,0,0.13539651837524175,0.3401976448310551,2014,8,18
2605,300000.0,3,1.75,1500,8352,1.0,0,2,5,6,750,750,1943,0,0.17021276595744678,0.46132907272619683,2015,3,19
2607,561000.0,4,2.5,2570,5250,2.0,0,0,3,8,2570,0,1990,0,0.31721470019342357,0.28054914491981775,2014,7,9
2608,450000.0,3,1.0,1210,4000,1.5,0,0,3,7,1090,120,1928,0,0.11411992263056094,0.19817740694715663,2015,2,24
2609,540000.0,4,2.5,1850,7850,2.0,0,0,3,8,1850,0,1985,0,0.23404255319148937,0.44316231729688144,2014,8,14
2611,230000.0,3,1.0,1300,14000,1.0,0,0,4,7,1300,0,1958,0,0.14893617021276595,0.47925912775903895,2014,7,24
2613,355000.0,5,2.5,3220,5806,2.0,0,0,3,8,3220,0,2002,0,0.41392649903288203,0.30546186164861827,2015,5,7
2614,580000.0,4,2.25,2160,9593,1.0,0,0,3,8,2160,0,1969,0,0.42553191489361697,0.5312148647848985,2014,6,19
2615,700000.0,3,2.0,2130,4299,1.5,0,0,4,7,1680,450,1922,0,0.27466150870406186,0.23060536126398012,2015,4,27
2616,279900.0,3,1.75,1580,8151,1.0,0,1,4,7,1100,480,1962,0,0.19922630560928434,0.44381324338718264,2014,5,6
2617,210000.0,3,1.0,1200,7500,1.0,0,0,3,6,1200,0,1905,1989,0.07543520309477757,0.3757027043020297,2014,11,13
2618,1165000.0,3,3.0,3790,5001,2.0,0,0,3,10,2810,980,1989,0,0.3636363636363636,0.3334516835315699,2014,6,30
2619,290300.0,2,1.0,860,3874,1.0,0,0,4,6,860,0,1931,0,0.1508704061895551,0.2636250665719865,2014,6,11
2621,490000.0,3,1.0,1600,6380,1.5,0,0,3,7,1400,200,1939,0,0.22050290135396516,0.33901414284868925,2015,4,16
2622,606000.0,4,2.5,2110,13850,2.0,0,0,3,9,2110,0,1987,0,0.36750483558994196,0.5647079708858512,2014,5,6
2623,359950.0,3,1.0,1400,4980,1.0,0,0,3,6,950,450,1943,0,0.07156673114119923,0.25616900408308185,2014,7,14
2624,677100.0,3,2.0,2110,9199,1.0,0,0,3,10,2110,0,1993,0,0.4854932301740812,0.4846440617788034,2015,2,12
2625,465000.0,3,2.0,1430,7125,1.0,0,0,4,7,1430,0,1984,0,0.18375241779497098,0.43931593585419254,2015,2,21
2628,455000.0,2,1.0,980,5000,1.0,0,0,4,7,980,0,1950,0,0.18955512572533845,0.3144564767145985,2015,5,3
2629,705000.0,6,2.0,2570,4240,1.5,0,0,4,7,1970,600,1911,0,0.2727272727272727,0.2123794307355465,2014,8,18
2630,420000.0,3,2.5,2060,7020,1.0,0,0,4,8,1460,600,1967,0,0.29593810444874274,0.45854784306763713,2014,8,12
2631,169575.0,3,1.0,1300,8284,1.0,0,0,3,7,1300,0,1968,0,0.14313346228239843,0.42588318835434047,2014,10,5
2632,250000.0,3,1.0,1300,8284,1.0,0,0,3,7,1300,0,1968,0,0.14313346228239843,0.42588318835434047,2015,2,25
2633,530000.0,3,2.25,1680,7262,1.0,0,0,5,7,1180,500,1973,0,0.24951644100580267,0.39966861944493753,2015,3,12
2635,257500.0,3,1.75,1530,14087,1.0,0,0,3,7,1070,460,1979,0,0.22243713733075432,0.769808864429848,2014,9,23
2636,415000.0,3,1.0,1170,6700,1.0,0,0,3,8,1170,0,1957,0,0.3462282398452611,0.4123912657553701,2014,6,26
2637,536000.0,3,1.75,1580,3764,1.5,0,0,3,7,1280,300,1945,0,0.18181818181818182,0.18421208355523994,2014,10,10
2638,246500.0,3,1.5,1270,11600,1.0,0,0,4,7,1270,0,1964,0,0.1470019342359768,0.5499733712053968,2014,5,29
2639,395000.0,3,1.75,1480,7700,1.0,0,0,3,8,1480,0,1975,0,0.25338491295938104,0.46801585892656367,2014,7,6
2640,739000.0,3,2.25,2220,10530,1.0,0,0,4,8,1700,520,1974,0,0.3636363636363636,0.5540564530445589,2015,5,11
2641,1272000.0,4,2.75,3200,13729,2.0,0,0,3,11,3200,0,1984,0,0.6634429400386846,0.9627788626545949,2014,9,29
2642,190000.0,3,1.0,910,10575,1.0,0,0,4,7,910,0,1968,0,0.1644100580270793,0.5783774187821765,2014,7,8
2643,305000.0,3,1.5,1480,9086,1.0,0,0,3,7,1480,0,1962,0,0.17794970986460346,0.5384342268773301,2015,4,10
2644,925000.0,4,4.25,3770,13058,2.0,0,0,4,8,3770,0,1983,0,0.3056092843326886,0.6866678501686491,2015,4,20
2645,895000.0,4,3.0,3500,13444,2.0,0,0,3,10,2360,1140,1977,0,0.4874274661508704,0.726906917569087,2014,8,21
2646,656000.0,3,1.75,1480,7475,1.5,0,0,3,8,1480,0,1943,0,0.2901353965183752,0.38848452571158054,2014,7,17
2647,560000.0,4,1.0,1660,4690,1.5,0,0,3,7,1260,400,1945,0,0.1508704061895551,0.19083969465648853,2014,5,19
2648,610000.0,5,2.25,2520,11700,2.0,0,0,3,9,2520,0,1977,0,0.3694390715667311,0.6715781998934849,2014,10,20
2650,259000.0,3,2.5,2153,4400,2.0,0,0,3,8,2153,0,2007,0,0.3508704061895551,0.22184744659447303,2015,4,10
2651,980000.0,4,2.5,3780,10962,2.0,0,0,3,10,3780,0,1990,0,0.5203094777562862,0.6509260903012013,2014,8,18
2652,872000.0,4,4.0,3770,9750,1.0,0,0,4,9,1940,1830,1967,0,0.31721470019342357,0.5460086395644713,2014,7,23
2653,1000000.0,6,2.75,3600,9675,1.0,0,2,4,9,1940,1660,1977,0,0.4584139264990329,0.5339960944434582,2014,8,5
2654,900000.0,3,2.75,2980,12600,1.5,0,0,3,8,1590,1390,1941,2012,0.17408123791102514,0.5331084679566839,2014,9,10
2655,475000.0,4,1.5,2320,5534,1.5,0,0,4,7,1540,780,1915,0,0.20309477756286265,0.31137937156044737,2015,4,28
2656,350000.0,5,2.75,2980,13482,1.0,0,0,4,8,1730,1250,1975,0,0.44100580270793033,0.8372684774246998,2015,1,7
2657,840000.0,4,1.75,2930,11562,1.0,0,3,3,9,1670,1260,1947,0,0.3694390715667311,0.34712113142789514,2014,5,15
2658,500000.0,4,2.5,2040,8400,1.0,0,0,3,8,1420,620,1963,0,0.37137330754352027,0.4896147701047399,2014,6,22
2659,202500.0,3,1.5,1510,9898,1.0,0,0,3,7,1110,400,1954,0,0.15473887814313342,0.5088466773181846,2015,4,6
2661,225000.0,3,2.5,1740,10050,2.0,0,0,3,7,1740,0,1989,0,0.13152804642166344,0.5606248890466892,2014,12,3
2662,418200.0,3,2.25,2240,9542,1.0,0,1,3,7,1190,1050,1980,0,0.28239845261121854,0.5261258062607256,2015,3,9
2663,356500.0,4,1.75,1570,9670,1.0,0,0,3,7,1170,400,1959,0,0.28239845261121854,0.4999704124504409,2014,12,5
2664,670000.0,4,3.0,2500,5000,1.5,0,0,4,7,1460,1040,1926,0,0.21276595744680848,0.22776495650630213,2014,7,16
2665,456150.0,3,2.25,1750,12408,1.0,0,0,5,7,1150,600,1962,0,0.23210831721470015,0.7293922717320552,2014,12,4
2666,471000.0,4,2.5,3030,9687,2.0,0,0,3,8,2020,1010,1998,0,0.276595744680851,0.564648795786733,2014,6,3
2667,558000.0,3,2.5,1680,934,3.0,0,0,3,8,1680,0,2008,0,0.21663442940038685,0.03722113734540505,2015,4,9
2668,1380000.0,6,4.5,5740,10312,2.0,0,2,3,11,3610,2130,2000,0,0.7214700193423598,0.6666666666666667,2015,3,5
2669,161500.0,3,1.0,1220,6000,1.0,0,0,5,7,1220,0,1961,0,0.15473887814313342,0.7388602875909818,2014,12,12
2670,311000.0,3,1.0,1310,8370,1.5,0,0,3,7,1310,0,1962,0,0.1334622823984526,0.4567725900940884,2014,10,10
2671,470000.0,6,1.75,2490,8732,1.5,0,0,4,8,2490,0,1966,0,0.23597678916827852,0.4362980057991597,2015,2,24
2672,569000.0,3,3.25,2220,8227,1.5,0,0,5,8,1770,450,1929,0,0.218568665377176,0.24551748624178943,2014,7,9
2673,689000.0,4,2.5,2240,7350,2.0,0,0,3,9,2240,0,1989,0,0.3056092843326886,0.4358837801053317,2015,3,18
2674,271900.0,3,1.75,1890,11875,1.0,0,0,3,7,1230,660,1979,0,0.18568665377176014,0.6076690928457306,2014,7,15
2675,278000.0,4,2.5,1850,6037,2.0,0,0,3,7,1850,0,1991,0,0.23984526112185683,0.31871708385111547,2014,12,10
